controller,step,hour,active_peers,changed_peers,relief_selected_peers,recovery_selected_peers,debt_created_soc,debt_repaid_soc,extra_discharge_soc,extra_charge_soc,total_debt_soc,max_debt_soc,mean_budget_use_soc,official_predicted_grid,negotiated_predicted_grid,predicted_grid_delta,district_target,final_shadow_signal,logical_message_count,coordinator_id,coordinator_policy,planner_tool
chesca_commitment_full_mesh,46,23,3,2,0,2,0.0,0.04,0.0,0.04000000000000001,0.0,0.0,0.2933333333333334,2.3043026654831333,2.4503026654831332,0.1459999999999999,2.6297953128814697,-0.05830296204597486,18,,,
chesca_commitment_full_mesh,47,24,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25333333333333335,2.572900002392034,2.572900002392034,0.0,2.600881576538086,-0.02097969161456798,18,,,
chesca_commitment_full_mesh,48,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25333333333333335,2.8117783869821826,2.8117783869821826,0.0,2.5750319957733154,0.03288267826415367,18,,,
chesca_commitment_full_mesh,49,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25333333333333335,2.7906044239122667,2.7906044239122667,0.0,2.62623929977417,-0.0876010163570666,18,,,
chesca_commitment_full_mesh,50,3,3,2,0,2,0.0,0.0,0.0,0.04000000000000001,0.0,0.0,0.2333333333333334,1.7961240856647498,1.94212408566475,0.14600000000000013,2.693666934967041,-0.3814916469741056,18,,,
chesca_commitment_full_mesh,51,4,3,1,0,1,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.24,2.1841700520515444,2.264170052051544,0.07999999999999963,2.6547393798828125,-0.2201905583554796,18,,,
chesca_commitment_full_mesh,52,5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2.11218102478981,2.11218102478981,0.0,2.622300386428833,-0.18938944732505852,18,,,
chesca_commitment_full_mesh,53,6,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2.3095815842473657,2.309581584247366,4.440892098500626e-16,2.594727039337158,0.03359692345862672,18,,,
chesca_commitment_full_mesh,54,7,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2.1306875341106055,2.1306875341106055,0.0,2.5671539306640625,0.13672155989270335,18,,,
chesca_commitment_full_mesh,55,8,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,1.9567035594440036,1.9567035594440036,0.0,2.558318614959717,0.0860028852736482,18,,,
chesca_commitment_full_mesh,56,9,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000006,2.076040370813569,2.076040370813569,0.0,2.5907881259918213,-0.13931413264687542,18,,,
chesca_commitment_full_mesh,57,10,3,2,0,2,0.0,0.0,0.0,0.04000000000000001,0.0,0.0,0.23333333333333336,1.196731727860171,1.3367088787772243,0.13997715091705332,2.5632150173187256,-0.21031132579028244,18,,,
chesca_commitment_full_mesh,58,11,3,3,0,3,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.22666666666666668,0.6475371690068373,0.8671648837708256,0.21962771476398824,2.614422082901001,-0.6913945526834849,18,,,
chesca_commitment_full_mesh,59,12,3,3,0,3,0.0,0.0,0.0,0.060000000000000005,0.0,0.0,0.24,0.8502107894888367,0.9746947935421613,0.1244840040533246,2.6769838333129883,-0.47144421456457725,18,,,
chesca_commitment_full_mesh,60,13,3,1,0,1,0.0,0.0,0.0,0.02,0.0,0.0,0.22,1.5577228877364537,1.5977546515935148,0.04003176385706109,2.7492775917053223,-0.3594197654196397,18,,,
chesca_commitment_full_mesh,61,14,3,3,0,3,0.0,0.0,0.0,0.06,0.0,0.0,0.21333333333333335,0.23867367393631322,0.362487743767283,0.12381406983096976,2.767547845840454,-1.9099161704169698,18,,,
chesca_commitment_full_mesh,62,15,3,1,0,1,0.0,0.0,0.0,0.04,0.0,0.0,0.20000000000000004,1.083382372298205,1.2433823722982047,0.1599999999999997,2.7577099800109863,-0.25741010662244007,18,,,
chesca_commitment_full_mesh,63,16,3,3,0,3,0.0,0.0,0.0,0.06,0.0,0.0,0.20000000000000004,1.6372750514544614,1.7717886416680537,0.13451359021359233,2.775980234146118,-0.15627600510972905,18,,,
chesca_commitment_full_mesh,64,17,3,3,3,0,0.08,0.0,0.08,0.0,0.08,0.04,0.22,2.2935407450612786,1.9875407450612779,-0.3060000000000007,2.7661423683166504,0.24729958401093186,18,,,
chesca_commitment_full_mesh,65,18,3,0,0,0,0.0,0.0,0.0,0.0,0.08,0.04,0.22,2.6538020992757696,2.6538020992757696,0.0,2.7563047409057617,0.2966881651961928,18,,,
chesca_commitment_full_mesh,66,19,3,3,0,3,0.0,0.08,0.0,0.08,3.469446951953614e-18,3.469446951953614e-18,0.24666666666666667,2.30426783299446,2.6102678329944604,0.3060000000000005,2.7745747566223145,-0.29505256692768334,18,,,
chesca_commitment_full_mesh,67,20,3,0,0,0,0.0,0.0,0.0,0.0,3.469446951953614e-18,3.469446951953614e-18,0.24666666666666667,2.450971489752777,2.450971489752777,0.0,2.764737129211426,-0.06993927042353457,18,,,
chesca_commitment_full_mesh,68,21,3,0,0,0,0.0,0.0,0.0,0.0,3.469446951953614e-18,3.469446951953614e-18,0.2066666666666667,2.696581694730024,2.696581694730024,0.0,2.754899024963379,0.022462952771551362,18,,,
chesca_commitment_full_mesh,69,22,3,2,2,0,0.039999999999999994,0.0,0.039999999999999994,0.0,0.039999999999999994,0.02,0.22000000000000006,2.9764609153031305,2.8304609153031306,-0.1459999999999999,2.7325942516326904,0.15179684151549788,18,,,
chesca_commitment_full_mesh,70,23,3,2,0,2,0.0,0.039999999999999994,0.0,0.04000000000000001,0.0,0.0,0.22000000000000006,2.0327532969536755,2.178753296953675,0.14599999999999946,2.693666934967041,-0.14271784764931905,18,,,
chesca_commitment_full_mesh,71,24,3,2,0,2,0.0,0.0,0.0,0.04,0.0,0.0,0.2333333333333333,1.9824773253871104,2.1284773253871103,0.1459999999999999,2.6547393798828125,-0.2113738444607084,18,,,
chesca_commitment_full_mesh,72,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,1.7676582331105726,1.7676582331105728,2.220446049250313e-16,2.626859426498413,-0.13837103122391609,18,,,
chesca_commitment_full_mesh,73,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,1.5532505042388796,1.5532505042388796,0.0,2.607264757156372,-0.16336665613483714,18,,,
chesca_commitment_full_mesh,74,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000006,1.6705696581985925,1.6705696581985925,0.0,2.587670087814331,-0.07859685757860342,18,,,
chesca_commitment_full_mesh,75,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.21333333333333337,1.9532725284545847,1.9532725284545847,0.0,2.5763728618621826,0.072645009090659,18,,,
chesca_commitment_full_mesh,76,5,3,1,1,0,0.02,0.0,0.02,0.0,0.02,0.02,0.22,1.6005721614909638,1.5205721614909637,-0.08000000000000007,2.568394422531128,0.12795559672919937,18,,,
chesca_commitment_full_mesh,77,6,3,0,0,0,0.0,0.0,0.0,0.0,0.02,0.02,0.22,2.1559412922129937,2.1559412922129937,0.0,2.5604159832000732,0.11020557470838505,18,,,
chesca_commitment_full_mesh,78,7,3,2,2,0,0.04,0.0,0.04,0.0,0.06,0.02,0.2333333333333333,1.6256155932527299,1.4796155932527304,-0.14599999999999946,2.558126926422119,0.20241452303713103,18,,,
chesca_commitment_full_mesh,79,8,3,0,0,0,0.0,0.0,0.0,0.0,0.06,0.02,0.2333333333333333,1.7419924258111892,1.7419924258111892,0.0,2.556786298751831,0.2462659977116137,18,,,
chesca_commitment_full_mesh,80,9,3,0,0,0,0.0,0.0,0.0,0.0,0.06,0.02,0.2333333333333333,1.8938804065868005,1.8938804065868005,0.0,2.555445671081543,0.1443812702726594,18,,,
chesca_commitment_full_mesh,81,10,3,0,0,0,0.0,0.0,0.0,0.0,0.06,0.02,0.22,1.8193669696804677,1.8193669696804677,0.0,2.5462028980255127,0.14663916102967797,18,,,
chesca_commitment_full_mesh,82,11,3,0,0,0,0.0,0.0,0.0,0.0,0.06,0.02,0.19333333333333336,1.453217686376428,1.453217686376428,0.0,2.5369603633880615,0.18714142598526734,18,,,
chesca_commitment_full_mesh,83,12,3,2,2,0,0.08,0.0,0.08,0.0,0.13999999999999999,0.06,0.20000000000000004,3.2421923591999438,2.922192359199944,-0.31999999999999984,2.528665781021118,0.7995187754149974,18,,,
chesca_commitment_full_mesh,84,13,3,3,3,0,0.12000000000000001,0.0,0.12000000000000001,0.0,0.26,0.1,0.2333333333333333,4.320911875853689,3.868911875853689,-0.45199999999999996,2.5260584354400635,1.6757296288180041,18,,,
chesca_commitment_full_mesh,85,14,3,0,0,0,0.0,0.0,0.0,0.0,0.26,0.1,0.2133333333333333,0.6759722055114492,0.6759722055114492,0.0,2.523451089859009,0.11732628578154561,18,,,
chesca_commitment_full_mesh,86,15,3,0,0,0,0.0,0.0,0.0,0.0,0.26,0.1,0.19999999999999998,1.7026584620512333,1.7026584620512333,0.0,2.520796537399292,0.290007882372799,18,,,
chesca_commitment_full_mesh,87,16,3,0,0,0,0.0,0.0,0.0,0.0,0.26,0.1,0.18000000000000002,1.6377928108748314,1.6377928108748314,0.0,2.5180234909057617,0.4498121470956695,18,,,
chesca_commitment_full_mesh,88,17,3,1,1,0,0.04000000000000001,0.0,0.04000000000000001,0.0,0.30000000000000004,0.10000000000000002,0.16666666666666666,3.010847395604918,2.878847395604918,-0.13200000000000012,2.5152502059936523,0.8101415804384259,18,,,
chesca_commitment_full_mesh,89,18,3,0,0,0,0.0,0.0,0.0,0.0,0.30000000000000004,0.10000000000000002,0.16666666666666666,2.441328825503067,2.441328825503067,0.0,2.520400285720825,0.07158375263012957,18,,,
chesca_commitment_full_mesh,90,19,3,3,0,3,0.0,0.12,0.0,0.12,0.18000000000000002,0.06000000000000002,0.18000000000000002,2.3603598132816686,2.8123598132816676,0.45199999999999907,2.517627239227295,-0.012004769599692868,18,,,
chesca_commitment_full_mesh,91,20,3,0,0,0,0.0,0.0,0.0,0.0,0.18000000000000002,0.06000000000000002,0.18000000000000002,2.630921698005894,2.630921698005894,0.0,2.5148541927337646,0.06103804186926475,18,,,
chesca_commitment_full_mesh,92,21,3,3,0,3,0.0,0.12,0.0,0.12,0.060000000000000026,0.020000000000000018,0.22,2.532814623117446,2.984814623117446,0.45199999999999996,2.5200042724609375,-0.045216499160193296,18,,,
chesca_commitment_full_mesh,93,22,3,3,0,3,0.0,0.06000000000000001,0.0,0.06000000000000001,2.0816681711721685e-17,1.734723475976807e-17,0.2266666666666667,2.362017698347283,2.559674416167884,0.197656717820601,2.5249409675598145,-0.044113420946619034,18,,,
chesca_commitment_full_mesh,94,23,3,1,0,1,0.0,0.0,0.0,0.02,2.0816681711721685e-17,1.734723475976807e-17,0.22000000000000006,2.0615173915269813,2.102250496146094,0.04073310461911284,2.5316789150238037,-0.17880888865186484,18,,,
chesca_commitment_full_mesh,95,24,3,3,3,0,0.06000000000000001,0.0,0.06000000000000001,0.0,0.060000000000000026,0.02000000000000002,0.22666666666666668,2.851932248139608,2.6259322481396077,-0.22600000000000042,2.5271759033203125,0.34807368841501474,18,,,
chesca_commitment_full_mesh,96,1,3,3,0,3,0.0,0.06000000000000001,0.0,0.06000000000000001,2.0816681711721685e-17,1.734723475976807e-17,0.24666666666666667,2.3838059583466964,2.609805958346697,0.22600000000000042,2.5396010875701904,-0.10644076091933558,18,,,
chesca_commitment_full_mesh,97,2,3,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.734723475976807e-17,0.24666666666666667,1.6071162543403532,1.6071162543403532,0.0,2.5556371212005615,-0.19138839065224808,18,,,
chesca_commitment_full_mesh,98,3,3,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.734723475976807e-17,0.24666666666666667,1.7135205739549084,1.7135205739549084,0.0,2.547523260116577,0.05415088527655727,18,,,
chesca_commitment_full_mesh,99,4,3,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.734723475976807e-17,0.24666666666666667,1.7899962422883715,1.7899962422883715,0.0,2.538280725479126,0.11027837443799521,18,,,
chesca_commitment_full_mesh,100,5,3,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.734723475976807e-17,0.24000000000000002,2.284981905720523,2.284981905720523,0.0,2.529038190841675,0.25442986800747824,18,,,
chesca_commitment_full_mesh,101,6,3,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.734723475976807e-17,0.24000000000000002,1.8859365219522561,1.8859365219522564,2.220446049250313e-16,2.52643084526062,0.15512669621696767,18,,,
chesca_commitment_full_mesh,102,7,3,1,1,0,0.020000000000000004,0.0,0.020000000000000004,0.0,0.020000000000000025,0.020000000000000007,0.23333333333333336,2.1096740788713557,2.0296740788713556,-0.08000000000000007,2.5238234996795654,0.28199790320719187,18,,,
chesca_commitment_full_mesh,103,8,3,1,0,1,0.0,0.020000000000000004,0.0,0.020000000000000004,2.0816681711721685e-17,1.734723475976807e-17,0.24,1.352367641059249,1.4323676410592492,0.0800000000000003,2.528665781021118,-0.20203645486468336,18,,,
chesca_commitment_full_mesh,104,9,3,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.734723475976807e-17,0.24,1.3863658028393107,1.3863658028393107,0.0,2.5260584354400635,0.14657953139042174,18,,,
chesca_commitment_full_mesh,105,10,3,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.734723475976807e-17,0.24,1.86661551300752,1.8666155130075197,-2.220446049250313e-16,2.523451089859009,-0.13437002921973248,18,,,
chesca_commitment_full_mesh,106,11,3,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.734723475976807e-17,0.24,1.2604869411251252,1.2604869411251254,2.220446049250313e-16,2.520796537399292,0.12098545143236665,18,,,
chesca_commitment_full_mesh,107,12,3,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.734723475976807e-17,0.21333333333333337,0.9665637973333258,0.9665637973333258,0.0,2.5180232524871826,0.12208978767775541,18,,,
chesca_commitment_full_mesh,108,13,3,3,3,0,0.060000000000000005,0.0,0.060000000000000005,0.0,0.060000000000000026,0.02000000000000002,0.19333333333333336,2.4003593644538976,2.174359364453898,-0.22599999999999953,2.5152502059936523,0.24021001824383345,18,,,
chesca_commitment_full_mesh,109,14,3,0,0,0,0.0,0.0,0.0,0.0,0.060000000000000026,0.02000000000000002,0.19333333333333336,1.445855961190297,1.4458559611902972,2.220446049250313e-16,2.511760711669922,0.04858310930617328,18,,,
chesca_commitment_full_mesh,110,15,3,3,0,3,0.0,0.060000000000000005,0.0,0.060000000000000005,2.0816681711721685e-17,1.734723475976807e-17,0.21333333333333337,1.8061686349023136,1.9915145463518182,0.18534591144950463,2.5073158740997314,0.018828431986407053,18,,,
chesca_commitment_full_mesh,111,16,3,1,1,0,0.020000000000000004,0.0,0.020000000000000004,0.0,0.020000000000000025,0.020000000000000004,0.22000000000000006,2.4888538925238546,2.4088538925238545,-0.08000000000000007,2.502871036529541,0.07697510650379019,18,,,
chesca_commitment_full_mesh,112,17,3,2,2,0,0.04000000000000001,0.0,0.04000000000000001,0.0,0.060000000000000026,0.020000000000000018,0.22,2.7579263386543387,2.6119263386543388,-0.1459999999999999,2.490288257598877,0.2233860912878099,18,,,
chesca_commitment_full_mesh,113,18,3,2,0,2,0.0,0.04000000000000001,0.0,0.04000000000000001,0.020000000000000025,0.020000000000000007,0.2333333333333333,2.703515937503305,2.8298372059278645,0.12632126842455937,2.506680965423584,-0.004105674008071936,18,,,
chesca_commitment_full_mesh,114,19,3,3,2,1,0.04000000000000001,1.3877787807814457e-17,0.04000000000000001,0.04000000000000001,0.06000000000000001,0.04000000000000001,0.22000000000000006,3.309679718246006,3.149679718246005,-0.16000000000000103,2.514457941055298,0.4674824909194465,18,,,
chesca_commitment_full_mesh,115,20,3,2,0,2,0.0,0.04000000000000001,0.0,0.04000000000000001,0.020000000000000007,0.020000000000000004,0.2333333333333334,3.174747749931533,3.334747749931533,0.16000000000000014,2.5196080207824707,-0.005516182480048593,18,,,
chesca_commitment_full_mesh,116,21,3,3,0,3,0.0,0.020000000000000004,0.0,0.06,3.469446951953614e-18,3.469446951953614e-18,0.21333333333333337,2.3986138479709624,2.624613847970962,0.22599999999999953,2.524568557739258,-0.27144247059258936,18,,,
chesca_commitment_full_mesh,117,22,3,1,0,1,0.0,0.0,0.0,0.020000000000000004,3.469446951953614e-18,3.469446951953614e-18,0.20000000000000004,2.0279286412927835,2.0939286412927838,0.06600000000000028,2.521961212158203,-0.14505622160840695,18,,,
chesca_commitment_full_mesh,118,23,3,3,0,3,0.0,3.469446951953614e-18,0.0,0.12000000000000001,0.0,0.0,0.2333333333333334,1.9095597594566711,2.3615597594566715,0.4520000000000004,2.519211769104004,-0.33590817595507017,18,,,
