controller,step,hour,active_peers,changed_peers,relief_selected_peers,recovery_selected_peers,debt_created_soc,debt_repaid_soc,extra_discharge_soc,extra_charge_soc,total_debt_soc,max_debt_soc,mean_budget_use_soc,official_predicted_grid,negotiated_predicted_grid,predicted_grid_delta,district_target,final_shadow_signal,logical_message_count,coordinator_id,coordinator_policy,planner_tool
chesca_commitment_full_mesh,33,10,6,1,0,1,0.0,0.03999999999999998,0.0,0.03999999999999998,0.14,0.04,0.1466666666666667,4.383272405822112,4.383272405822112,0.0,6.640904426574707,0.2429895651815823,90,,,
chesca_commitment_full_mesh,34,11,6,1,1,0,0.04,0.0,0.04,0.0,0.18000000000000002,0.04000000000000002,0.13333333333333333,2.105899872570176,1.9738998725701757,-0.13200000000000034,6.575201034545898,0.1392803360530016,90,,,
chesca_commitment_full_mesh,35,12,6,0,0,0,0.0,0.0,0.0,0.0,0.18000000000000002,0.04000000000000002,0.12666666666666668,2.9947181407588412,2.9947181407588412,0.0,6.429965496063232,0.08954042640175758,90,,,
chesca_commitment_full_mesh,36,13,6,6,0,6,0.0,0.18,0.0,0.2,2.42861286636753e-17,2.0816681711721685e-17,0.16,3.061830209770726,3.4293256497217017,0.36749543995097556,6.25291633605957,-0.25206472130179636,90,,,
chesca_commitment_full_mesh,37,14,6,5,0,5,0.0,3.469446951953614e-18,0.0,0.12000000000000001,2.0816681711721685e-17,2.0816681711721685e-17,0.17,1.6716219590109382,1.9790057105138668,0.3073837515029285,6.565814971923828,-0.5801666094890582,90,,,
chesca_commitment_full_mesh,38,15,6,5,5,0,0.18000000000000002,0.0,0.18000000000000002,0.0,0.18000000000000005,0.04000000000000001,0.19999999999999998,3.021529154230125,2.343529154230125,-0.6779999999999999,6.404672145843506,0.28624763309023615,90,,,
chesca_commitment_full_mesh,39,16,6,2,1,1,0.02,0.01999999999999999,0.02,0.01999999999999999,0.18000000000000008,0.04000000000000001,0.20333333333333334,3.9500950358493236,3.8840950358493234,-0.06600000000000028,6.227622985839844,0.6393018456721773,90,,,
chesca_commitment_full_mesh,40,17,6,1,1,0,0.020000000000000004,0.0,0.020000000000000004,0.0,0.20000000000000007,0.04000000000000001,0.20666666666666667,7.1144953259254295,7.048495325925431,-0.06599999999999895,6.050574779510498,0.8978269560896361,90,,,
chesca_commitment_full_mesh,41,18,6,0,0,0,0.0,0.0,0.0,0.0,0.20000000000000007,0.04000000000000001,0.20666666666666667,6.720077441732858,6.720077441732858,0.0,6.025301456451416,0.571865697332841,90,,,
chesca_commitment_full_mesh,42,19,6,0,0,0,0.0,0.0,0.0,0.0,0.20000000000000007,0.04000000000000001,0.20666666666666667,7.8709436111428905,7.8709436111428905,0.0,6.202330589294434,0.6014132823285216,90,,,
chesca_commitment_full_mesh,43,20,6,0,0,0,0.0,0.0,0.0,0.0,0.20000000000000007,0.04000000000000001,0.20666666666666667,7.430260685993317,7.430260685993318,8.881784197001252e-16,6.531135559082031,0.23591570193416667,90,,,
chesca_commitment_full_mesh,44,21,6,6,6,0,0.16000000000000003,0.0,0.16000000000000003,0.0,0.36000000000000004,0.08000000000000002,0.23333333333333336,11.512538009751736,10.914538009751736,-0.5980000000000008,6.560847282409668,1.51772558782799,90,,,
chesca_commitment_full_mesh,45,22,6,0,0,0,0.0,0.0,0.0,0.0,0.36000000000000004,0.08000000000000002,0.21333333333333335,11.227520740556095,11.227520740556093,-1.7763568394002505e-15,6.55826997756958,1.8495840497466567,90,,,
chesca_commitment_full_mesh,46,23,6,0,0,0,0.0,0.0,0.0,0.0,0.36000000000000004,0.08000000000000002,0.21333333333333335,6.764028457531348,6.764028457531348,0.0,6.563056468963623,0.048863448354240085,90,,,
chesca_commitment_full_mesh,47,24,6,6,0,6,0.0,0.24000000000000005,0.0,0.24000000000000005,0.12000000000000002,0.04000000000000001,0.25333333333333335,6.001803702420904,6.8778037024209056,0.8760000000000012,6.560479164123535,-0.11014776659822409,90,,,
chesca_commitment_full_mesh,48,1,6,4,0,4,0.0,0.12,0.0,0.12000000000000002,2.0816681711721685e-17,1.3877787807814457e-17,0.2733333333333334,5.401573314528861,5.864663856381855,0.4630905418529947,6.590540885925293,-0.25055594576523554,90,,,
chesca_commitment_full_mesh,49,2,6,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.3877787807814457e-17,0.2733333333333334,5.195638139931468,5.195638139931468,0.0,6.56268835067749,-0.24036584812079714,90,,,
chesca_commitment_full_mesh,50,3,6,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.3877787807814457e-17,0.2733333333333334,4.227303152510823,4.227303152510823,0.0,6.560111045837402,-0.292988066697383,90,,,
chesca_commitment_full_mesh,51,4,6,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.3877787807814457e-17,0.25333333333333335,4.47020384645462,4.47020384645462,0.0,6.557533264160156,-0.2563092065303896,90,,,
chesca_commitment_full_mesh,52,5,6,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.3877787807814457e-17,0.22333333333333336,4.343974411010742,4.343974411010742,0.0,6.530703067779541,-0.19043726687603513,90,,,
chesca_commitment_full_mesh,53,6,6,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.3877787807814457e-17,0.22333333333333336,4.7902015001348435,4.7902015001348435,0.0,6.485682010650635,0.018159861016431703,90,,,
chesca_commitment_full_mesh,54,7,6,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.3877787807814457e-17,0.19333333333333336,4.060717097189822,4.060717097189822,0.0,6.440661907196045,0.10103555045663329,90,,,
chesca_commitment_full_mesh,55,8,6,0,0,0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,1.3877787807814457e-17,0.19333333333333336,3.36254150191744,3.36254150191744,0.0,6.333493232727051,0.0569637103175073,90,,,
chesca_commitment_full_mesh,56,9,6,6,0,6,0.0,2.0816681711721685e-17,0.0,0.14,0.0,0.0,0.21666666666666667,2.153981694807328,2.5554797258580564,0.40149803105072834,6.20146369934082,-0.12173873763335176,90,,,
chesca_commitment_full_mesh,57,10,6,1,0,1,0.0,0.0,0.0,0.02,0.0,0.0,0.21333333333333335,2.1765801466294215,2.211077658881565,0.03449751225214337,6.0694355964660645,-0.3312727646566382,90,,,
chesca_commitment_full_mesh,58,11,6,5,0,5,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.22333333333333336,0.6930382378525103,0.9563936744123495,0.2633554365598392,6.043170928955078,-0.5486110365243838,90,,,
chesca_commitment_full_mesh,59,12,6,2,0,2,0.0,0.0,0.0,0.04,0.0,0.0,0.23,0.604957467238608,0.6774379108501818,0.0724804436115738,6.053885459899902,-0.6008194123369924,90,,,
chesca_commitment_full_mesh,60,13,6,6,0,6,0.0,0.0,0.0,0.14,0.0,0.0,0.22,1.9580533322327012,2.299203892215502,0.34115055998280064,6.060033321380615,-1.1507795582781306,90,,,
chesca_commitment_full_mesh,61,14,6,6,0,6,0.0,0.0,0.0,0.12000000000000001,0.0,0.0,0.22,0.8901628546475556,1.1192410997323452,0.22907824508478958,6.2990803718566895,-1.612326028222336,90,,,
chesca_commitment_full_mesh,62,15,6,2,0,2,0.0,0.0,0.0,0.04000000000000001,0.0,0.0,0.19666666666666668,1.3148609529222286,1.4279057817764789,0.11304482885425027,6.46638822555542,-0.5601629846873594,90,,,
chesca_commitment_full_mesh,63,16,6,1,0,1,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.19333333333333336,4.372044839509487,4.372044839509487,0.0,6.549996852874756,-0.012737568672844876,90,,,
chesca_commitment_full_mesh,64,17,6,5,5,0,0.16,0.0,0.16,0.0,0.16,0.04,0.21666666666666667,4.841504520100999,4.257504520101,-0.5839999999999996,6.504976749420166,0.2600661254065051,90,,,
chesca_commitment_full_mesh,65,18,6,0,0,0,0.0,0.0,0.0,0.0,0.16,0.04,0.21666666666666667,6.038779667545806,6.038779667545807,8.881784197001252e-16,6.459956645965576,0.3235393844194677,90,,,
chesca_commitment_full_mesh,66,19,6,5,0,5,0.0,0.16,0.0,0.16,3.469446951953614e-18,3.469446951953614e-18,0.24333333333333332,6.372662231128805,6.843607396849658,0.47094516572085254,6.54356575012207,-0.048772695572362273,90,,,
chesca_commitment_full_mesh,67,20,6,0,0,0,0.0,0.0,0.0,0.0,3.469446951953614e-18,3.469446951953614e-18,0.24333333333333332,5.3446110371007975,5.344611037100798,8.881784197001252e-16,6.4985456466674805,-0.08816443291137126,90,,,
chesca_commitment_full_mesh,68,21,6,0,0,0,0.0,0.0,0.0,0.0,3.469446951953614e-18,3.469446951953614e-18,0.21666666666666667,6.069071187206878,6.069071187206878,0.0,6.453524589538574,0.05222805046176816,90,,,
chesca_commitment_full_mesh,69,22,6,3,0,3,0.0,3.469446951953614e-18,0.0,0.06000000000000001,0.0,0.0,0.22666666666666668,5.799380822202259,6.018151019692888,0.21877019749062843,6.537134170532227,-0.12136867923056743,90,,,
chesca_commitment_full_mesh,70,23,6,2,0,2,0.0,0.0,0.0,0.04,0.0,0.0,0.23333333333333336,5.793732463096365,5.953732463096365,0.16000000000000014,6.560111045837402,-0.31463338451787154,90,,,
chesca_commitment_full_mesh,71,24,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19333333333333333,5.155492768852605,5.155492768852605,0.0,6.557533264160156,-0.1458284081605961,90,,,
chesca_commitment_full_mesh,72,1,6,6,0,6,0.0,0.0,0.0,0.14,0.0,0.0,0.19666666666666666,4.227564191408322,4.66281977317131,0.43525558176298773,6.530703067779541,-0.1019048396977389,90,,,
chesca_commitment_full_mesh,73,2,6,4,0,4,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.21333333333333335,3.319355578660306,3.595128715583641,0.27577313692333494,6.485682010650635,-0.20799098084591316,90,,,
chesca_commitment_full_mesh,74,3,6,2,0,2,0.0,0.0,0.0,0.04,0.0,0.0,0.22,3.2346664114404953,3.3078683497791106,0.07320193833861532,6.440661907196045,-0.1205130786475101,90,,,
chesca_commitment_full_mesh,75,4,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,4.2066130849997565,4.2066130849997565,0.0,6.33585786819458,0.11456676341780814,90,,,
chesca_commitment_full_mesh,76,5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,3.8045926112625166,3.804592611262517,4.440892098500626e-16,6.479250907897949,-0.2426227360006709,90,,,
chesca_commitment_full_mesh,77,6,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,4.849259772322312,4.849259772322312,0.0,6.434230804443359,0.18831048601070777,90,,,
chesca_commitment_full_mesh,78,7,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,3.691163044997303,3.691163044997304,8.881784197001252e-16,6.317468166351318,0.1855744741628431,90,,,
chesca_commitment_full_mesh,79,8,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,2.243025351111707,2.243025351111707,0.0,6.188750743865967,0.08674980998811782,90,,,
chesca_commitment_full_mesh,80,9,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19666666666666666,2.554949465838474,2.554949465838474,0.0,6.060033321380615,0.1503218254523273,90,,,
chesca_commitment_full_mesh,81,10,6,6,6,0,0.14,0.0,0.14,0.0,0.14,0.04,0.21666666666666667,3.8922710456962273,3.3882710456962277,-0.5039999999999996,6.056722640991211,0.219470590112048,90,,,
chesca_commitment_full_mesh,82,11,6,0,0,0,0.0,0.0,0.0,0.0,0.14,0.04,0.19999999999999998,2.213116016237489,2.2131160162374894,4.440892098500626e-16,6.053412437438965,0.25230944017397156,90,,,
chesca_commitment_full_mesh,83,12,6,1,0,1,0.0,0.03999999999999998,0.0,0.03999999999999998,0.10000000000000003,0.020000000000000004,0.19999999999999998,4.765870373039181,4.7658703730391805,-8.881784197001252e-16,6.049340724945068,0.45912155211498534,90,,,
chesca_commitment_full_mesh,84,13,6,5,5,0,0.14,0.0,0.14,0.0,0.24000000000000005,0.06000000000000001,0.20000000000000004,5.622299064914374,5.118299064914373,-0.5040000000000013,6.040702819824219,0.6108205823965162,90,,,
chesca_commitment_full_mesh,85,14,6,0,0,0,0.0,0.0,0.0,0.0,0.24000000000000005,0.06000000000000001,0.18000000000000002,1.7995377379206547,1.7995377379206547,0.0,6.032064914703369,0.12832375334785157,90,,,
chesca_commitment_full_mesh,86,15,6,1,1,0,0.020000000000000004,0.0,0.020000000000000004,0.0,0.26000000000000006,0.06000000000000001,0.17666666666666667,3.6313030797853054,3.5653030797853056,-0.06599999999999984,6.02114200592041,0.23389001946252536,90,,,
chesca_commitment_full_mesh,87,16,6,0,0,0,0.0,0.0,0.0,0.0,0.26000000000000006,0.06000000000000001,0.17333333333333334,3.583258312213811,3.583258312213811,0.0,6.004506587982178,0.4344630070454028,90,,,
chesca_commitment_full_mesh,88,17,6,0,0,0,0.0,0.0,0.0,0.0,0.26000000000000006,0.06000000000000001,0.1466666666666667,6.472832757937382,6.472832757937382,0.0,5.987871170043945,0.772363383113352,90,,,
chesca_commitment_full_mesh,89,18,6,0,0,0,0.0,0.0,0.0,0.0,0.26000000000000006,0.06000000000000001,0.1466666666666667,6.058317013741387,6.058317013741387,0.0,6.018765449523926,0.23625209486012813,90,,,
chesca_commitment_full_mesh,90,19,6,0,0,0,0.0,0.0,0.0,0.0,0.26000000000000006,0.06000000000000001,0.12000000000000001,6.923283775533185,6.923283775533185,0.0,6.002130031585693,0.381588350855666,90,,,
chesca_commitment_full_mesh,91,20,6,6,0,6,0.0,0.22000000000000003,0.0,0.22000000000000003,0.040000000000000036,0.02000000000000001,0.1566666666666667,6.30974676616696,7.119746766166959,0.8099999999999996,6.02959680557251,-0.057868973782435794,90,,,
chesca_commitment_full_mesh,92,21,6,6,0,6,0.0,0.040000000000000036,0.0,0.24000000000000002,0.0,0.0,0.19666666666666666,6.29357952594757,7.16957952594757,0.8759999999999994,6.0456390380859375,-0.24384904657379508,90,,,
chesca_commitment_full_mesh,93,22,6,3,0,3,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.19999999999999998,5.509256973203541,5.759268652939591,0.2500116797360503,6.054831027984619,-0.25972167331524565,90,,,
chesca_commitment_full_mesh,94,23,6,5,0,5,0.0,0.0,0.0,0.1,0.0,0.0,0.21,6.0601177351050515,6.392873045163645,0.3327553100585936,6.073896884918213,-0.2565904074435623,90,,,
chesca_commitment_full_mesh,95,24,6,3,3,0,0.06,0.0,0.06,0.0,0.06,0.02,0.21999999999999997,6.25722100457847,6.017221004578471,-0.23999999999999932,6.057668685913086,0.11822184602858174,90,,,
chesca_commitment_full_mesh,96,1,6,3,0,3,0.0,0.06,0.0,0.06000000000000001,0.0,0.0,0.20666666666666667,6.280270817305815,6.520270817305815,0.2400000000000002,6.054358005523682,-0.051497129032777866,90,,,
chesca_commitment_full_mesh,97,2,6,3,0,3,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.20333333333333334,4.844245189018644,5.108245189018645,0.2640000000000011,6.066965103149414,-0.10986733935839468,90,,,
chesca_commitment_full_mesh,98,3,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19666666666666666,4.62904821583651,4.62904821583651,0.0,6.057195663452148,0.019657239285565488,90,,,
chesca_commitment_full_mesh,99,4,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19666666666666666,4.041070467460201,4.041070467460202,8.881784197001252e-16,6.053885459899902,0.01624485962672248,90,,,
chesca_commitment_full_mesh,100,5,6,4,4,0,0.14,0.0,0.14,0.0,0.14,0.04000000000000001,0.22,4.48242735940236,3.950427359402359,-0.5320000000000009,6.050574779510498,0.11626569897772707,90,,,
chesca_commitment_full_mesh,101,6,6,0,0,0,0.0,0.0,0.0,0.0,0.14,0.04000000000000001,0.22,4.499452242331523,4.499452242331523,0.0,6.041936874389648,0.2434356749422414,90,,,
chesca_commitment_full_mesh,102,7,6,0,0,0,0.0,0.0,0.0,0.0,0.14,0.04000000000000001,0.22,4.6790509401264195,4.6790509401264195,0.0,6.033298969268799,0.26759639971391813,90,,,
chesca_commitment_full_mesh,103,8,6,4,0,4,0.0,0.14,0.0,0.14,0.0,0.0,0.24333333333333332,3.342251988713012,3.727022424739846,0.3847704360268338,6.0258355140686035,-0.13910817515763657,90,,,
chesca_commitment_full_mesh,104,9,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.24333333333333332,3.054088338527865,3.0540883385278645,-4.440892098500626e-16,6.025417327880859,0.10502592725692853,90,,,
chesca_commitment_full_mesh,105,10,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,3.7590038834028263,3.7590038834028263,0.0,6.032064914703369,-0.3125819892758565,90,,,
chesca_commitment_full_mesh,106,11,6,2,2,0,0.060000000000000005,0.0,0.060000000000000005,0.0,0.060000000000000005,0.04,0.22999999999999998,2.9993516283755017,2.8013516283755022,-0.1979999999999995,6.02577543258667,0.2420316840585241,90,,,
chesca_commitment_full_mesh,107,12,6,0,0,0,0.0,0.0,0.0,0.0,0.060000000000000005,0.04,0.22333333333333336,2.590356903821476,2.590356903821476,0.0,6.025357246398926,0.01975675184200404,90,,,
chesca_commitment_full_mesh,108,13,6,0,0,0,0.0,0.0,0.0,0.0,0.060000000000000005,0.04,0.20000000000000004,3.395546826480142,3.3955468264801416,-4.440892098500626e-16,6.024939060211182,0.07918137953672036,90,,,
chesca_commitment_full_mesh,109,14,6,0,0,0,0.0,0.0,0.0,0.0,0.060000000000000005,0.04,0.20000000000000004,2.2635355986642125,2.263535598664212,-4.440892098500626e-16,6.017749786376953,0.06323581421027229,90,,,
chesca_commitment_full_mesh,110,15,6,2,2,0,0.04000000000000001,0.0,0.04000000000000001,0.0,0.10000000000000002,0.04,0.20333333333333334,4.334656649915413,4.188656649915413,-0.1459999999999999,6.001532554626465,0.08674310207970681,90,,,
chesca_commitment_full_mesh,111,16,6,0,0,0,0.0,0.0,0.0,0.0,0.10000000000000002,0.04,0.20333333333333334,5.570662053978014,5.570662053978014,0.0,5.985315322875977,0.08453470467353033,90,,,
chesca_commitment_full_mesh,112,17,6,4,0,4,0.0,0.1,0.0,0.12000000000000001,3.469446951953614e-18,3.469446951953614e-18,0.2233333333333333,6.225823537721782,6.513883604242279,0.2880600665204973,6.015432834625244,-0.16349640704794965,90,,,
chesca_commitment_full_mesh,113,18,6,0,0,0,0.0,0.0,0.0,0.0,3.469446951953614e-18,3.469446951953614e-18,0.2233333333333333,6.179168210202355,6.179168210202356,8.881784197001252e-16,6.025238037109375,-0.0570628900252496,90,,,
chesca_commitment_full_mesh,114,19,6,5,5,0,0.1,0.0,0.1,0.0,0.1,0.020000000000000007,0.24,8.18438641024148,7.812386410241478,-0.37200000000000166,6.024819850921631,0.6324604083179324,90,,,
chesca_commitment_full_mesh,115,20,6,1,1,0,0.01999999999999999,0.0,0.01999999999999999,0.0,0.12,0.020000000000000007,0.20666666666666667,7.822298903989017,7.756298903989016,-0.06600000000000072,6.025596618652344,0.3238289175303337,90,,,
chesca_commitment_full_mesh,116,21,6,0,0,0,0.0,0.0,0.0,0.0,0.12,0.020000000000000007,0.1666666666666667,6.978376159008549,6.978376159008549,0.0,6.0357666015625,0.0401614721975406,90,,,
chesca_commitment_full_mesh,117,22,6,6,0,6,0.0,0.12,0.0,0.12000000000000002,6.938893903907228e-18,3.469446951953614e-18,0.17333333333333334,6.569258898428309,7.00725889842831,0.4380000000000006,6.0510478019714355,-0.039933621170132966,90,,,
chesca_commitment_full_mesh,118,23,6,0,0,0,0.0,0.0,0.0,0.0,6.938893903907228e-18,3.469446951953614e-18,0.1566666666666667,6.523357333624101,6.523357333624101,0.0,6.043170928955078,-0.05892237686647517,90,,,
chesca_commitment_full_mesh,119,24,6,6,0,6,0.0,6.938893903907228e-18,0.0,0.24000000000000005,0.0,0.0,0.18666666666666668,6.040966386658802,6.916966386658803,0.8760000000000012,6.053885459899902,-0.0931427404850208,90,,,
